gene	mean	median	longest_isoform	merged
ENSMUSG00000109374.2	557	557	557	557
ENSMUSG00000036528.17	3568	3568	3827	4506
ENSMUSG00000049740.3	1191	1191	1191	1191
ENSMUSG00000048065.9	1975	1975	2772	2772
ENSMUSG00000109402.2	578	578	578	578
ENSMUSG00000048236.9	1953	1953	1953	1953
ENSMUSG00000066242.4	1544	1852	1855	1855
ENSMUSG00000109192.3	593	593	593	593
ENSMUSG00000095910.3	2054	2054	3164	3164
ENSMUSG00000108863.3	223	223	223	223
ENSMUSG00000109542.3	2012	2012	3080	3080
ENSMUSG00000109788.2	936	936	936	936
ENSMUSG00000066245.6	462	462	462	462
ENSMUSG00000073893.7	3921	5290	5392	5466
ENSMUSG00000095212.5	1626	1626	2319	2319
ENSMUSG00000108892.2	1011	1011	1011	1011
ENSMUSG00000094197.2	933	933	933	933
ENSMUSG00000095301.3	1736	1736	2539	2539
ENSMUSG00000096151.3	1931	1931	2930	2930
ENSMUSG00000108844.2	471	471	471	471
ENSMUSG00000094426.4	1711	1711	2477	2477
ENSMUSG00000043855.8	2420	2902	3248	3248
ENSMUSG00000063120.7	1876	1876	1876	1876
ENSMUSG00000054236.7	3093	3093	5247	5247
ENSMUSG00000109670.2	280	280	280	280
ENSMUSG00000059031.4	1792	1792	2612	2612
ENSMUSG00000109484.2	357	357	357	357
ENSMUSG00000078118.6	1878	1878	2691	2694
ENSMUSG00002075659.1	58	58	58	58
ENSMUSG00000110171.3	2887	2887	4676	4682
ENSMUSG00000108995.2	954	954	954	954
ENSMUSG00000096068.2	945	945	945	945
ENSMUSG00000108916.2	643	643	643	643
ENSMUSG00000095929.3	2365	2365	3785	3785
ENSMUSG00000096465.4	3391	4605	4624	4680
ENSMUSG00000109174.2	823	823	823	823
ENSMUSG00000109639.2	967	967	967	967
ENSMUSG00000109884.4	1110	1110	1275	1275
ENSMUSG00000109004.2	407	407	407	407
ENSMUSG00000094612.4	1671	1944	2136	2267
ENSMUSG00000109497.2	945	945	945	945
ENSMUSG00000093980.2	945	945	945	945
ENSMUSG00000109631.2	974	974	1002	1002
ENSMUSG00000109934.2	214	214	214	214
ENSMUSG00000110253.3	1950	1950	2460	2723
ENSMUSG00000109426.3	915	915	915	915
ENSMUSG00000095239.5	1670	1670	2396	2396
ENSMUSG00000109081.2	355	355	355	355
ENSMUSG00000096679.4	2260	2260	2260	2260
ENSMUSG00000109213.3	930	930	930	930
ENSMUSG00000108939.3	933	933	933	933
ENSMUSG00000110204.2	946	946	946	946
ENSMUSG00000058014.5	2170	2170	3282	3282
ENSMUSG00000109250.2	1678	1678	1678	1678
ENSMUSG00000060759.5	969	969	972	972
ENSMUSG00000060105.3	958	958	958	958
ENSMUSG00000109306.2	577	577	577	577
ENSMUSG00000108837.2	531	531	531	531
ENSMUSG00000108998.3	976	976	976	976
ENSMUSG00000109471.2	2445	2445	2445	2445
ENSMUSG00000058244.5	2118	2118	3228	3228
ENSMUSG00000061000.2	951	951	951	951
ENSMUSG00000063764.3	1635	1635	1635	1635
ENSMUSG00000049280.5	2893	3476	3547	3547
ENSMUSG00000096209.5	2485	2947	3101	3128
ENSMUSG00000109070.3	217	217	217	217
ENSMUSG00000056946.5	1056	1056	1056	1056
ENSMUSG00000051200.4	1479	1479	2029	2029
ENSMUSG00000109207.2	162	162	162	162
ENSMUSG00000066241.3	933	933	933	933
ENSMUSG00000109406.3	189	189	189	189
ENSMUSG00000062434.3	1293	1441	1493	1537
ENSMUSG00000109553.2	1072	1072	1072	1072
ENSMUSG00000066240.4	1597	1597	2139	2139
ENSMUSG00000046431.3	1998	1998	2994	2994
ENSMUSG00000066239.3	952	952	960	960
ENSMUSG00000049709.5	4504	4504	4504	4504
ENSMUSG00000031029.7	2514	2514	2514	2514
ENSMUSG00000031028.15	4047	4047	5997	6389
ENSMUSG00000048330.15	3457	3457	5281	5281
ENSMUSG00000118906.1	107	107	107	107
ENSMUSG00000036111.9	988	912	1282	1552
ENSMUSG00000109107.2	601	601	601	601
ENSMUSG00000109001.2	623	623	623	623
ENSMUSG00000031027.16	1835	2221	2410	2654
ENSMUSG00000081370.2	1398	1398	1398	1398
ENSMUSG00000085407.3	1816	1816	1816	1816
ENSMUSG00000031026.16	6007	4417	9250	9644
ENSMUSG00000120894.1	264	264	264	264
ENSMUSG00000046364.15	1158	1158	1158	1158
ENSMUSG00000065016.3	132	132	132	132
ENSMUSG00002074947.1	120	120	120	120
ENSMUSG00000077575.3	130	130	130	130
ENSMUSG00000031024.14	3758	3708	4612	4711
ENSMUSG00000109499.2	505	505	505	505
ENSMUSG00000031023.6	1028	1028	1028	1028
ENSMUSG00000031022.16	1791	1791	1957	2012
ENSMUSG00000035951.3	700	700	700	700
ENSMUSG00000031021.14	1737	1737	1771	1982
ENSMUSG00000109147.3	1730	1730	3009	3009
ENSMUSG00000034825.15	3918	3918	3927	4012
ENSMUSG00000119024.1	107	107	107	107
ENSMUSG00000007279.15	3341	3563	3571	3748
ENSMUSG00000035901.15	4933	4933	5004	5004
ENSMUSG00000047554.15	2986	2774	3840	4193
ENSMUSG00002075706.1	54	54	54	54
ENSMUSG00000101585.8	945	945	1204	1399
ENSMUSG00000065389.3	141	141	141	141
ENSMUSG00000066232.5	4763	4763	4763	4763
ENSMUSG00000064600.3	133	133	133	133
ENSMUSG00000064451.3	184	184	184	184
ENSMUSG00000073867.3	3339	3339	3339	3339
ENSMUSG00000061079.15	2810	2803	3003	3348
ENSMUSG00000109904.2	1751	1751	1751	1751
ENSMUSG00000031016.10	3419	3419	3419	3419
ENSMUSG00000031015.9	4027	4027	4027	4027
ENSMUSG00000109799.2	2141	2141	2141	2141
ENSMUSG00000110102.2	832	832	832	832
ENSMUSG00000038371.16	5300	6285	7154	7330
ENSMUSG00000091117.2	566	566	566	566
ENSMUSG00000090855.2	593	593	593	593
ENSMUSG00000060777.5	330	330	330	330
ENSMUSG00000099803.2	431	431	431	431
ENSMUSG00000030790.16	1390	1390	1390	1390
ENSMUSG00000119986.1	1833	1833	1833	1833
ENSMUSG00000109700.2	1734	1734	1734	1734
ENSMUSG00000109749.2	932	932	932	932
ENSMUSG00000110062.2	2669	2669	2669	2669
ENSMUSG00000005686.18	3640	3489	4094	4290
ENSMUSG00000030788.17	1881	1101	4032	5194
ENSMUSG00002076727.1	107	107	107	107
ENSMUSG00000030787.5	2893	2893	2893	2893
ENSMUSG00000005611.16	6075	6075	6198	6404
ENSMUSG00000087160.2	380	380	380	380
ENSMUSG00000005609.17	4300	4300	4300	4300
ENSMUSG00000005610.18	5771	5771	7995	7995
ENSMUSG00000088948.3	168	168	168	168
ENSMUSG00000110424.3	593	605	629	1134
ENSMUSG00000120003.1	1391	1391	1391	1391
ENSMUSG00000110326.2	2711	2711	2711	2711
ENSMUSG00000118555.2	1816	1816	1816	1816
ENSMUSG00000120671.1	1190	1190	1190	1190
ENSMUSG00000109808.2	1143	1143	1143	1143
ENSMUSG00000109867.2	639	639	639	639
ENSMUSG00000038296.15	2552	2552	2575	2575
ENSMUSG00002074927.1	92	92	92	92
ENSMUSG00000110065.2	630	630	630	630
ENSMUSG00000065751.3	150	150	150	150
ENSMUSG00000059263.10	5351	5540	5816	5937
ENSMUSG00000030772.7	3359	3359	3359	3359
ENSMUSG00000038244.15	3397	2399	6669	10397
ENSMUSG00000030770.16	2713	2222	4454	4608
ENSMUSG00000085049.2	1285	1285	1285	1285
ENSMUSG00000085945.4	1565	1565	1567	2810
ENSMUSG00000093002.3	130	130	130	130
ENSMUSG00000109611.2	616	616	616	616
ENSMUSG00000055320.19	4646	2543	9964	10051
ENSMUSG00002076860.1	129	129	129	129
ENSMUSG00000098132.2	3496	3496	3496	3496
ENSMUSG00000110109.2	788	788	788	788
ENSMUSG00000110207.2	892	892	892	892
ENSMUSG00000110009.2	1429	1429	1429	1429
ENSMUSG00002075356.1	111	111	111	111
ENSMUSG00000055116.9	2725	2731	2976	3090
ENSMUSG00000109959.2	296	296	296	296
ENSMUSG00000038187.15	2453	2394	2581	2888
ENSMUSG00000082183.2	402	402	402	402
ENSMUSG00000059077.7	710	710	710	710
ENSMUSG00000110262.2	721	721	721	721
ENSMUSG00000109779.2	574	574	574	574
ENSMUSG00000030759.17	4623	4935	4962	5225
ENSMUSG00000084984.9	893	893	893	893
ENSMUSG00000109968.2	160	160	160	160
ENSMUSG00002075897.1	102	102	102	102
ENSMUSG00000073862.5	2331	2331	2331	2331
ENSMUSG00000101755.2	2088	2088	2088	2088
ENSMUSG00000038156.17	5681	5681	6161	10382
ENSMUSG00000055723.7	2275	2275	2275	2275
ENSMUSG00000110248.2	656	656	656	656
ENSMUSG00000120689.1	518	518	518	518
ENSMUSG00000110407.2	455	455	455	455
ENSMUSG00000030754.10	3346	3346	3346	3346
ENSMUSG00000030751.19	1080	1080	1201	1241
ENSMUSG00000087475.5	1113	905	1532	2958
ENSMUSG00000030671.10	6573	6573	6573	6573
ENSMUSG00000030670.17	1477	1627	1887	2111
ENSMUSG00000030669.14	683	720	994	1638
ENSMUSG00000108349.2	1125	1125	1125	1125
ENSMUSG00000086583.5	957	957	1020	1020
ENSMUSG00000030666.12	834	834	962	1040
ENSMUSG00000048782.17	2295	2350	2366	2720
ENSMUSG00000118946.1	132	132	132	132
ENSMUSG00000108683.2	1777	1777	1777	1777
ENSMUSG00000046411.3	768	768	768	768
ENSMUSG00002075411.1	318	318	318	318
ENSMUSG00000108419.2	381	381	381	381
ENSMUSG00000108379.2	977	658	1808	2156
ENSMUSG00000108722.3	1453	1453	1453	1453
ENSMUSG00000108401.2	330	330	330	330
ENSMUSG00002076419.1	80	80	80	80
ENSMUSG00000120780.1	1032	1032	1032	1032
ENSMUSG00000051910.14	5860	6600	8668	9362
ENSMUSG00000108489.2	2389	2389	2389	2389
ENSMUSG00000030664.4	420	420	420	420
ENSMUSG00000030663.13	1186	1153	1479	1479
ENSMUSG00000087621.8	472	472	633	633
ENSMUSG00000091900.4	978	978	978	978
ENSMUSG00000045659.19	4554	4567	5257	7215
ENSMUSG00000108650.2	530	530	530	530
ENSMUSG00000090862.4	953	953	1317	1384
ENSMUSG00000064741.3	87	87	87	87
ENSMUSG00000108738.2	2170	1889	4052	4379
ENSMUSG00000030660.10	6857	6857	8044	8132
ENSMUSG00000108500.2	3167	3167	3167	3167
ENSMUSG00000108359.2	957	957	957	957
ENSMUSG00000108461.3	785	785	785	785
ENSMUSG00000108566.2	288	288	288	288
ENSMUSG00000030659.15	1799	1799	1913	2100
ENSMUSG00000108736.2	712	712	712	712
ENSMUSG00000108456.2	2500	2500	2500	2500
ENSMUSG00002076628.1	121	121	121	121
ENSMUSG00002075642.1	107	107	107	107
ENSMUSG00000108740.2	874	874	874	874
ENSMUSG00000107383.2	1342	1342	1342	1342
ENSMUSG00000119801.1	107	107	107	107
ENSMUSG00000108303.2	512	512	512	512
ENSMUSG00000030657.12	9020	9020	9020	9020
ENSMUSG00000108693.2	1901	1901	1901	1901
ENSMUSG00002074866.1	105	105	105	105
ENSMUSG00000008683.17	3649	5130	5179	5395
ENSMUSG00000030654.10	2171	2171	2171	2171
ENSMUSG00000030655.16	15557	15557	15557	15557
ENSMUSG00000065874.3	131	131	131	131
ENSMUSG00000109045.2	1957	1957	1957	1957
ENSMUSG00000055159.9	1090	1090	1255	1687
ENSMUSG00000108980.2	596	596	596	596
ENSMUSG00000087922.3	105	105	105	105
ENSMUSG00000108856.2	478	478	478	478
ENSMUSG00000118412.2	549	549	549	549
ENSMUSG00000058420.9	2551	2764	2957	3488
ENSMUSG00000109167.2	2854	2854	2854	2854
ENSMUSG00000095115.3	6865	6865	6865	6865
ENSMUSG00000030652.12	976	914	1215	1574
ENSMUSG00000042246.6	4546	4546	4546	4546
ENSMUSG00000109284.3	849	849	849	849
ENSMUSG00000030650.19	3534	3653	3906	4453
ENSMUSG00000109357.2	229	229	229	229
ENSMUSG00000033917.16	1582	1582	1582	1582
ENSMUSG00000033904.17	4894	4894	5073	5073
ENSMUSG00000030982.20	2992	2934	5097	6051
ENSMUSG00000108979.2	733	733	733	733
ENSMUSG00000109303.2	577	577	577	577
ENSMUSG00000109379.2	2058	2058	2058	2058
ENSMUSG00000077667.3	114	114	114	114
ENSMUSG00000030980.19	3184	3253	5358	5611
ENSMUSG00000073856.12	2140	2026	2891	4739
ENSMUSG00000109517.2	2019	2019	2019	2019
ENSMUSG00000008734.10	2967	2967	4518	4518
ENSMUSG00000066197.6	4843	4843	4843	4843
ENSMUSG00000108921.2	451	451	451	451
ENSMUSG00000077653.3	126	126	126	126
ENSMUSG00000030954.12	1941	1978	1993	1998
ENSMUSG00000030963.7	2598	2598	2625	2627
ENSMUSG00000109254.2	545	545	545	545
ENSMUSG00000030968.4	2146	2146	2146	2146
ENSMUSG00000103258.2	2603	2603	2603	2603
ENSMUSG00000098014.2	2303	2303	2303	2303
ENSMUSG00000030972.7	1922	1812	2981	3192
ENSMUSG00000030945.18	3629	2099	6738	6949
ENSMUSG00000109478.2	704	704	704	704
ENSMUSG00000033533.15	2083	2083	2083	2083
ENSMUSG00000109093.2	4196	4196	4196	4196
ENSMUSG00000108884.2	4268	4268	4268	4268
ENSMUSG00000047026.10	2152	2152	2152	2152
ENSMUSG00000030942.9	2689	2689	2689	2689
ENSMUSG00000109233.2	391	391	391	391
ENSMUSG00000100153.3	1204	1204	1437	1466
ENSMUSG00000109404.2	1255	1255	1255	1255
ENSMUSG00000108915.2	157	157	157	157
ENSMUSG00000030935.16	2792	2704	3295	4145
ENSMUSG00000030929.18	1926	1241	3564	4260
ENSMUSG00000030924.17	2155	2008	2492	2784
ENSMUSG00000048787.14	3362	2994	5985	6484
ENSMUSG00000030922.13	1663	936	5845	6931
ENSMUSG00000052273.5	12258	12258	12265	12382
ENSMUSG00000088172.3	101	101	101	101
ENSMUSG00000109445.2	1595	1595	1595	1595
ENSMUSG00000030917.14	1439	1439	1484	1532
ENSMUSG00000030911.8	2227	2227	2233	2441
ENSMUSG00000109414.2	546	546	546	546
ENSMUSG00000030909.7	3900	3900	3900	3900
ENSMUSG00000030905.6	1383	1383	1383	1383
ENSMUSG00000062017.16	5384	5384	5384	5384
ENSMUSG00000054746.19	3745	5335	5335	5419
ENSMUSG00000051900.13	5086	5086	5088	5088
ENSMUSG00000109326.2	2044	2044	2044	2044
ENSMUSG00000121475.1	520	520	529	1041
ENSMUSG00000109578.4	528	528	528	528
ENSMUSG00000109113.2	862	862	935	1638
ENSMUSG00000044141.9	851	851	851	851
ENSMUSG00000108911.2	165	165	165	165
ENSMUSG00000109304.2	5125	5125	5125	5125
ENSMUSG00000030884.13	1896	1896	1896	1896
ENSMUSG00000030887.5	1581	1327	2180	2180
ENSMUSG00000108935.2	1474	1474	1474	1474
ENSMUSG00000097343.3	2310	2310	2310	2310
ENSMUSG00000046096.8	2822	2822	4831	5191
ENSMUSG00000108830.2	3503	3503	3503	3503
ENSMUSG00000030889.15	4377	4409	4575	4796
ENSMUSG00000109392.2	1272	1272	1272	1272
ENSMUSG00000035064.18	4054	3047	6580	6947
ENSMUSG00000085118.3	2176	2176	2176	2176
ENSMUSG00000121009.1	156	156	156	156
ENSMUSG00000109337.2	309	309	309	309
ENSMUSG00000030880.15	3246	3001	4194	4234
ENSMUSG00000030878.12	2525	2525	2525	2525
ENSMUSG00000030877.12	1822	1822	1883	1971
ENSMUSG00000058050.6	492	492	492	492
ENSMUSG00000088935.3	103	103	103	103
ENSMUSG00000053358.3	1845	1845	1845	1845
ENSMUSG00000030876.8	1823	1823	1823	1823
ENSMUSG00000109206.2	4415	4415	4415	4415
ENSMUSG00000099280.4	137	137	137	137
ENSMUSG00000108954.2	3977	3977	3977	3977
ENSMUSG00000109036.2	1108	1108	1108	1108
ENSMUSG00000035004.4	2175	2175	2175	2175
ENSMUSG00000034990.16	3773	3773	3773	3773
ENSMUSG00000108502.2	742	742	742	742
ENSMUSG00000108627.2	461	461	461	461
ENSMUSG00000108697.2	632	632	632	632
ENSMUSG00000108351.2	646	646	646	646
ENSMUSG00000046321.9	1713	1713	2278	3049
ENSMUSG00000108811.2	1441	1247	2311	3736
ENSMUSG00000108409.2	630	630	630	630
ENSMUSG00000063317.8	10198	10198	10198	10198
ENSMUSG00000053081.4	939	939	939	939
ENSMUSG00000000216.9	2991	2991	2991	2991
ENSMUSG00000108410.2	1614	1614	1614	1614
ENSMUSG00000030873.10	2478	2478	2478	2478
ENSMUSG00000034951.11	3128	3128	3355	3985
ENSMUSG00000108511.2	750	750	750	750
ENSMUSG00000030872.15	4915	4915	4915	4915
ENSMUSG00000030871.12	2046	2046	2046	2046
ENSMUSG00000030870.13	4849	4849	4849	4849
ENSMUSG00000030869.12	2447	2447	3479	4387
ENSMUSG00000108573.2	2829	2829	2829	2829
ENSMUSG00000044702.14	2791	2931	3750	3949
ENSMUSG00000089631.3	414	414	414	414
ENSMUSG00000030868.7	1532	1532	1532	1532
ENSMUSG00000086942.2	973	973	973	973
ENSMUSG00000030867.8	2199	2199	2199	2199
ENSMUSG00000108688.2	1016	1016	1016	1016
ENSMUSG00000030866.9	2914	2914	2914	2914
ENSMUSG00000030865.5	1456	1456	1456	1456
ENSMUSG00000108708.2	724	724	724	724
ENSMUSG00000064532.3	107	107	107	107
ENSMUSG00000052889.12	2734	2734	2911	3569
ENSMUSG00000108752.2	5439	5439	5439	5439
ENSMUSG00000108522.2	1786	1786	1786	1786
ENSMUSG00000108317.2	3150	3150	3150	3150
ENSMUSG00000084230.2	477	477	477	477
ENSMUSG00002075351.1	269	269	269	269
ENSMUSG00000108455.2	2723	2723	2723	2723
ENSMUSG00000087520.3	241	241	241	241
ENSMUSG00000108341.2	1349	1349	1349	1349
ENSMUSG00000066189.10	2777	2777	2777	2777
ENSMUSG00000108718.2	1628	1628	1628	1628
ENSMUSG00000108529.2	327	327	327	327
ENSMUSG00000030779.17	6085	6184	6345	11919
ENSMUSG00000108452.2	993	993	993	993
ENSMUSG00000108551.2	584	584	584	584
ENSMUSG00000108396.2	511	511	511	511
ENSMUSG00000110230.2	446	446	446	446
ENSMUSG00000109814.2	1880	1880	1880	1880
ENSMUSG00000052707.9	8183	8183	8183	8183
ENSMUSG00000030769.16	2209	2209	2396	2396
ENSMUSG00000030766.16	3202	3168	3372	3486
ENSMUSG00000030763.8	1327	1327	1369	1373
ENSMUSG00002076435.1	103	103	103	103
ENSMUSG00000030762.12	1469	1469	1487	1490
ENSMUSG00000030757.14	5024	5024	7831	8783
ENSMUSG00000084484.4	106	106	106	106
ENSMUSG00000098160.4	902	902	930	1553
ENSMUSG00000098129.2	504	504	504	504
ENSMUSG00000078591.2	3189	3189	3189	3189
ENSMUSG00000077176.3	129	129	129	129
ENSMUSG00000085899.2	552	552	552	552
ENSMUSG00000085892.2	506	506	506	506
ENSMUSG00000087781.3	143	143	143	143
ENSMUSG00000086254.2	664	664	664	664
ENSMUSG00000108623.2	545	545	545	545
ENSMUSG00000108407.2	2463	2463	2463	2463
ENSMUSG00000108799.2	657	657	657	657
ENSMUSG00000120471.1	858	858	1108	1482
ENSMUSG00000073844.6	438	438	438	438
ENSMUSG00000045928.3	2383	1747	3801	4742
ENSMUSG00000104236.2	1160	1160	1160	1160
ENSMUSG00000090457.4	2153	2153	2153	2153
ENSMUSG00000108814.2	494	494	494	494
ENSMUSG00000030752.9	2389	2389	2389	2389
ENSMUSG00000030750.14	1120	1120	1120	1120
ENSMUSG00000108615.2	1334	1334	1334	1334
ENSMUSG00000030748.10	5256	5256	5256	5256
ENSMUSG00000108524.2	670	670	670	670
ENSMUSG00000030745.10	2323	2323	2499	2542
ENSMUSG00000032777.10	6765	6765	6961	6961
ENSMUSG00000032743.16	6011	6011	6148	6175
ENSMUSG00000046182.9	3923	3923	3923	3923
ENSMUSG00000108376.2	1542	1542	1542	1542
ENSMUSG00000000131.16	4503	4503	4552	4552
ENSMUSG00000090559.2	2664	2664	4371	4371
ENSMUSG00000057945.4	411	411	411	411
ENSMUSG00000108676.2	1805	1805	1805	1805
ENSMUSG00000108309.2	248	248	248	248
ENSMUSG00000042978.12	4109	4109	4109	4109
ENSMUSG00000066180.6	483	483	483	483
ENSMUSG00000108417.3	463	463	467	807
ENSMUSG00000030742.8	1225	1225	1235	1245
ENSMUSG00000099017.3	75	75	75	75
ENSMUSG00000030741.16	2079	2017	2219	2219
ENSMUSG00000030722.8	3388	3388	3388	3388
ENSMUSG00000108420.2	1888	1888	1888	1888
ENSMUSG00000030724.8	2442	2442	2452	2452
ENSMUSG00000120896.1	883	883	883	883
ENSMUSG00000030727.13	2256	2256	2279	2370
ENSMUSG00000030730.13	3477	3477	3477	3477
ENSMUSG00000030733.11	3111	3050	3393	3559
ENSMUSG00000073838.11	1716	1716	1754	1771
ENSMUSG00000032637.16	3923	3894	4023	4568
ENSMUSG00000030738.12	3383	3383	3383	3383
ENSMUSG00000084453.3	107	107	107	107
ENSMUSG00000065341.3	106	106	106	106
ENSMUSG00000030720.17	2411	2436	3203	3354
ENSMUSG00000098540.3	59	59	59	59
ENSMUSG00000042759.13	2071	2071	3685	3685
ENSMUSG00000044701.6	1021	1021	1021	1021
ENSMUSG00000030717.10	829	829	829	829
ENSMUSG00000066175.4	1059	1059	1059	1059
ENSMUSG00000030714.15	1312	1312	1312	1312
ENSMUSG00000030711.17	1329	1329	1370	1450
ENSMUSG00000082922.4	864	864	864	864
ENSMUSG00000059772.13	3152	3152	3152	3152
ENSMUSG00000047721.9	954	954	1266	1540
ENSMUSG00000030707.16	1525	1660	1747	1912
ENSMUSG00000108357.2	474	474	474	474
ENSMUSG00000108382.2	1034	1034	1034	1034
ENSMUSG00000108554.2	229	229	229	229
ENSMUSG00000108649.2	362	362	362	362
ENSMUSG00000063065.14	1594	1716	1800	2013
ENSMUSG00000030703.9	1148	1148	1148	1148
ENSMUSG00000055323.7	434	436	532	669
ENSMUSG00000042675.16	974	973	1594	1644
ENSMUSG00000030699.17	1628	1628	1727	1804
ENSMUSG00000030697.8	1379	1379	1400	1476
ENSMUSG00000030695.17	1506	1511	1549	1824
ENSMUSG00000058966.14	1978	1904	2328	3187
ENSMUSG00000114515.3	741	741	741	741
ENSMUSG00000108423.2	304	304	304	304
ENSMUSG00000045989.5	481	481	481	481
ENSMUSG00000108583.2	2340	2340	2340	2340
ENSMUSG00000052301.15	2538	2538	2538	2538
ENSMUSG00000030689.16	1660	1892	1973	2232
ENSMUSG00000042606.10	2766	2766	2766	2766
ENSMUSG00000059981.13	4852	4852	4985	6619
ENSMUSG00000060538.15	1015	1014	1118	1373
ENSMUSG00000093768.2	198	198	198	198
ENSMUSG00000064734.3	107	107	107	107
ENSMUSG00000030685.6	1676	1676	1676	1676
ENSMUSG00000108543.2	1752	1752	1752	1752
ENSMUSG00000095334.3	822	822	822	822
ENSMUSG00000046378.12	965	730	1647	1672
ENSMUSG00000121080.1	334	334	334	334
ENSMUSG00000030683.12	3393	3595	3732	3771
ENSMUSG00000097075.4	930	930	1016	1016
ENSMUSG00000030682.5	1134	878	1974	2056
ENSMUSG00000030681.19	2837	2837	2837	2837
ENSMUSG00000092534.9	693	693	693	693
ENSMUSG00000030680.7	803	558	1430	1430
ENSMUSG00000107068.2	1412	1412	1412	1412
ENSMUSG00000045114.11	1465	1465	2501	2501
ENSMUSG00000030678.8	2018	2314	2650	2770
ENSMUSG00000030677.9	2115	2115	2115	2115
ENSMUSG00000108617.2	598	598	598	598
ENSMUSG00002076342.1	246	246	246	246
ENSMUSG00002075111.1	90	90	90	90
ENSMUSG00000049350.7	659	659	682	682
ENSMUSG00000108327.2	814	814	814	814
ENSMUSG00000118675.1	107	107	107	107
ENSMUSG00000045165.7	1382	1382	1932	1932
ENSMUSG00000030674.6	2050	2050	2050	2050
ENSMUSG00000051457.8	3743	3743	3743	3743
ENSMUSG00000108362.2	804	804	804	804
ENSMUSG00000108717.2	1247	1247	1247	1247
ENSMUSG00000092905.5	215	215	215	215
ENSMUSG00000042502.11	2602	2909	3284	3393
ENSMUSG00000042492.13	3614	3614	3614	3614
ENSMUSG00000030672.13	709	709	766	819
ENSMUSG00000000486.14	1385	1385	1486	1558
ENSMUSG00000045598.11	3192	3192	3342	3373
ENSMUSG00000054716.5	1484	1484	1484	1484
ENSMUSG00000042462.5	676	676	676	676
ENSMUSG00000049091.8	2177	2177	2177	2177
ENSMUSG00000108806.2	2052	2052	2052	2052
ENSMUSG00000090460.4	342	342	342	342
ENSMUSG00000108760.2	472	472	604	866
ENSMUSG00000030830.19	4504	4533	5222	6381
ENSMUSG00000047371.8	2434	2434	2513	2522
ENSMUSG00000054381.6	1651	1651	2684	2684
ENSMUSG00000030823.7	3306	3306	3878	3878
ENSMUSG00000078580.4	2693	2693	3324	3334
ENSMUSG00000074184.6	288	288	288	288
ENSMUSG00000045757.7	2508	2508	2508	2508
ENSMUSG00000108663.2	172	172	172	172
ENSMUSG00000045251.14	1015	1015	1015	1015
ENSMUSG00000108483.2	955	955	955	955
ENSMUSG00000048921.12	2519	2519	3621	3621
ENSMUSG00000086502.3	1778	1778	1778	1778
ENSMUSG00000108465.2	1402	1402	1402	1402
ENSMUSG00000030822.16	2288	2288	2402	2591
ENSMUSG00000121116.1	476	476	476	476
ENSMUSG00000042423.10	3259	2961	4166	4173
ENSMUSG00000098267.3	137	137	137	137
ENSMUSG00002075536.1	91	91	91	91
ENSMUSG00000101225.2	2432	2432	2432	2432
ENSMUSG00000053877.13	5634	4545	10654	13257
ENSMUSG00000107023.3	12746	12746	12746	12746
ENSMUSG00000065259.3	130	130	130	130
ENSMUSG00000101845.2	471	471	471	471
ENSMUSG00000106715.4	820	820	1054	1263
ENSMUSG00000030815.12	1705	1705	1840	1895
ENSMUSG00000057176.5	2536	2536	2536	2536
ENSMUSG00000030816.9	4306	3906	5279	5285
ENSMUSG00000108677.2	430	430	430	430
ENSMUSG00000099579.2	546	546	546	546
ENSMUSG00000045639.15	2870	823	6120	6671
ENSMUSG00000108766.2	1173	1173	1173	1173
ENSMUSG00000030814.18	892	891	1132	1383
ENSMUSG00000108801.3	1110	1032	1870	2918
ENSMUSG00000076454.3	76	76	76	76
ENSMUSG00000042340.7	1068	1068	1352	1430
ENSMUSG00000060034.6	1789	1789	1825	1875
ENSMUSG00000121230.1	2170	2170	2170	2170
ENSMUSG00000030811.15	3255	3410	3641	4284
ENSMUSG00000043964.15	1635	1996	2141	2141
ENSMUSG00000042308.15	6207	6207	6487	6612
ENSMUSG00000108815.2	5188	5188	5188	5188
ENSMUSG00000108402.2	2669	2669	2669	2669
ENSMUSG00000042289.12	1755	1725	1828	1987
ENSMUSG00000030806.7	4536	4536	4536	4536
ENSMUSG00000108808.2	1354	1354	1354	1354
ENSMUSG00000030805.15	1386	1386	1456	1539
ENSMUSG00000049728.15	3619	3150	5768	6618
ENSMUSG00000049739.11	6310	6310	6310	6310
ENSMUSG00000044139.13	1898	1898	2134	2134
ENSMUSG00000030804.9	2037	2037	2037	2037
ENSMUSG00000096145.3	580	606	748	840
ENSMUSG00000108479.2	709	709	709	709
ENSMUSG00000030802.15	2299	1792	3405	3493
ENSMUSG00000030801.11	1579	1579	1579	1579
ENSMUSG00000030800.11	1780	1780	1852	1852
ENSMUSG00000070371.12	2407	3028	3061	3109
ENSMUSG00000030795.19	2773	2227	5536	5536
ENSMUSG00000030793.5	3800	3800	3800	3800
ENSMUSG00000108353.2	3330	3330	3330	3330
ENSMUSG00000087530.3	1863	1863	3262	3292
